Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-04-19 01:00 PM,2016,04,19,13,167,4,86.4,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 02:00 PM,2016,04,19,14,167,4,85.8,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 03:00 PM,2016,04,19,15,167,4,85.7,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 04:00 PM,2016,04,19,16,167,4,86.8,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 05:00 PM,2016,04,19,17,168,4,88.0,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 06:00 PM,2016,04,19,18,169,4,90.1,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 07:00 PM,2016,04,19,19,170,4,91.8,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 08:00 PM,2016,04,19,20,171,4,94.4,88.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 09:00 PM,2016,04,19,21,171,4,95.0,106.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 10:00 PM,2016,04,19,22,171,4,93.6,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-19 11:00 PM,2016,04,19,23,170,4,91.8,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 12:00 AM,2016,04,20,00,168,4,88.9,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 01:00 AM,2016,04,20,01,166,4,84.2,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 02:00 AM,2016,04,20,02,165,4,82.1,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 03:00 AM,2016,04,20,03,165,4,82.3,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 04:00 AM,2016,04,20,04,165,4,82.0,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 05:00 AM,2016,04,20,05,165,4,82.0,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 06:00 AM,2016,04,20,06,165,4,82.5,142.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 07:00 AM,2016,04,20,07,165,4,82.2,170.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 08:00 AM,2016,04,20,08,165,4,81.7,139.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 09:00 AM,2016,04,20,09,164,4,80.0,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 10:00 AM,2016,04,20,10,163,4,78.0,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 11:00 AM,2016,04,20,11,163,4,78.3,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 12:00 PM,2016,04,20,12,163,4,79.1,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 01:00 PM,2016,04,20,13,163,4,79.1,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 02:00 PM,2016,04,20,14,163,4,78.0,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 03:00 PM,2016,04,20,15,162,4,77.0,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 04:00 PM,2016,04,20,16,161,4,74.0,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 05:00 PM,2016,04,20,17,159,4,70.9,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 06:00 PM,2016,04,20,18,157,4,66.9,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 07:00 PM,2016,04,20,19,155,4,63.6,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 08:00 PM,2016,04,20,20,153,4,59.2,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 09:00 PM,2016,04,20,21,152,4,56.7,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 10:00 PM,2016,04,20,22,151,4,56.0,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-20 11:00 PM,2016,04,20,23,149,3,54.9,63.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 12:00 AM,2016,04,21,00,144,3,52.9,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 01:00 AM,2016,04,21,01,141,3,51.7,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 02:00 AM,2016,04,21,02,139,3,51.0,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 03:00 AM,2016,04,21,03,139,3,51.1,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 04:00 AM,2016,04,21,04,141,3,51.7,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 05:00 AM,2016,04,21,05,142,3,52.0,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 06:00 AM,2016,04,21,06,141,3,51.8,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 07:00 AM,2016,04,21,07,141,3,51.9,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 08:00 AM,2016,04,21,08,143,3,52.5,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 09:00 AM,2016,04,21,09,143,3,52.5,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 10:00 AM,2016,04,21,10,146,3,53.7,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 11:00 AM,2016,04,21,11,148,3,54.7,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 12:00 PM,2016,04,21,12,151,4,55.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 01:00 PM,2016,04,21,13,152,4,57.0,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 02:00 PM,2016,04,21,14,153,4,59.3,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 03:00 PM,2016,04,21,15,154,4,61.9,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 04:00 PM,2016,04,21,16,156,4,64.5,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 05:00 PM,2016,04,21,17,158,4,68.8,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 06:00 PM,2016,04,21,18,160,4,73.8,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 07:00 PM,2016,04,21,19,162,4,76.6,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 08:00 PM,2016,04,21,20,162,4,76.7,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 09:00 PM,2016,04,21,21,162,4,77.3,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 10:00 PM,2016,04,21,22,163,4,77.8,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-21 11:00 PM,2016,04,21,23,162,4,77.6,88.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 12:00 AM,2016,04,22,00,162,4,77.6,91.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 01:00 AM,2016,04,22,01,162,4,77.4,116.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 02:00 AM,2016,04,22,02,162,4,77.7,134.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 03:00 AM,2016,04,22,03,163,4,78.0,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 04:00 AM,2016,04,22,04,164,4,80.0,160.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 05:00 AM,2016,04,22,05,164,4,80.3,178.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 06:00 AM,2016,04,22,06,164,4,80.8,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 07:00 AM,2016,04,22,07,164,4,80.7,66.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 08:00 AM,2016,04,22,08,164,4,80.0,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 09:00 AM,2016,04,22,09,166,4,84.5,83.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 10:00 AM,2016,04,22,10,165,4,82.7,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 11:00 AM,2016,04,22,11,164,4,80.3,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 12:00 PM,2016,04,22,12,163,4,78.2,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 01:00 PM,2016,04,22,13,161,4,75.5,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 02:00 PM,2016,04,22,14,159,4,71.3,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 03:00 PM,2016,04,22,15,157,4,67.0,-999.0,UG/M3,1 Hr,Missing
New Delhi,PM2.5 - Principal,2016-04-22 04:00 PM,2016,04,22,16,155,4,63.3,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 05:00 PM,2016,04,22,17,154,4,60.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 06:00 PM,2016,04,22,18,152,4,58.3,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 07:00 PM,2016,04,22,19,152,4,57.4,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 08:00 PM,2016,04,22,20,153,4,59.9,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 09:00 PM,2016,04,22,21,154,4,60.4,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 10:00 PM,2016,04,22,22,153,4,59.8,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-22 11:00 PM,2016,04,22,23,154,4,61.7,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 12:00 AM,2016,04,23,00,155,4,63.2,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 01:00 AM,2016,04,23,01,155,4,63.0,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 02:00 AM,2016,04,23,02,154,4,61.8,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 03:00 AM,2016,04,23,03,154,4,60.7,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 04:00 AM,2016,04,23,04,153,4,58.8,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 05:00 AM,2016,04,23,05,152,4,57.7,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 06:00 AM,2016,04,23,06,152,4,57.0,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 07:00 AM,2016,04,23,07,152,4,57.0,123.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 08:00 AM,2016,04,23,08,152,4,57.3,105.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 09:00 AM,2016,04,23,09,142,3,52.3,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 10:00 AM,2016,04,23,10,143,3,52.5,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 11:00 AM,2016,04,23,11,147,3,54.2,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 12:00 PM,2016,04,23,12,151,4,56.2,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 01:00 PM,2016,04,23,13,153,4,59.4,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 02:00 PM,2016,04,23,14,155,4,64.0,15.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 03:00 PM,2016,04,23,15,158,4,68.5,15.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 04:00 PM,2016,04,23,16,160,4,72.0,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 05:00 PM,2016,04,23,17,160,4,73.2,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 06:00 PM,2016,04,23,18,160,4,73.8,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 07:00 PM,2016,04,23,19,161,4,75.3,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 08:00 PM,2016,04,23,20,163,4,77.8,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 09:00 PM,2016,04,23,21,168,4,87.8,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 10:00 PM,2016,04,23,22,175,4,101.4,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-23 11:00 PM,2016,04,23,23,178,4,108.0,87.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 12:00 AM,2016,04,24,00,178,4,108.6,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 01:00 AM,2016,04,24,01,179,4,109.0,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 02:00 AM,2016,04,24,02,179,4,109.9,142.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 03:00 AM,2016,04,24,03,180,4,110.7,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 04:00 AM,2016,04,24,04,180,4,111.5,128.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 05:00 AM,2016,04,24,05,180,4,112.1,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 06:00 AM,2016,04,24,06,181,4,112.9,146.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 07:00 AM,2016,04,24,07,181,4,113.3,183.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 08:00 AM,2016,04,24,08,181,4,113.6,346.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 09:00 AM,2016,04,24,09,182,4,114.7,395.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 10:00 AM,2016,04,24,10,182,4,115.7,243.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 11:00 AM,2016,04,24,11,183,4,117.5,91.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 12:00 PM,2016,04,24,12,184,4,119.0,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 01:00 PM,2016,04,24,13,184,4,120.2,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 02:00 PM,2016,04,24,14,185,4,120.7,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 03:00 PM,2016,04,24,15,184,4,119.4,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 04:00 PM,2016,04,24,16,183,4,118.0,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 05:00 PM,2016,04,24,17,182,4,115.5,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 06:00 PM,2016,04,24,18,180,4,111.9,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 07:00 PM,2016,04,24,19,178,4,107.8,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 08:00 PM,2016,04,24,20,176,4,103.1,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 09:00 PM,2016,04,24,21,170,4,93.0,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 10:00 PM,2016,04,24,22,167,4,86.2,116.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-24 11:00 PM,2016,04,24,23,166,4,85.2,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 12:00 AM,2016,04,25,00,167,4,86.3,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 01:00 AM,2016,04,25,01,167,4,87.1,142.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 02:00 AM,2016,04,25,02,167,4,87.4,112.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 03:00 AM,2016,04,25,03,168,4,87.6,87.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 04:00 AM,2016,04,25,04,168,4,87.5,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 05:00 AM,2016,04,25,05,167,4,87.3,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 06:00 AM,2016,04,25,06,167,4,86.8,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 07:00 AM,2016,04,25,07,167,4,87.0,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 08:00 AM,2016,04,25,08,168,4,87.5,104.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 09:00 AM,2016,04,25,09,168,4,87.8,230.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 10:00 AM,2016,04,25,10,168,4,88.3,219.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 11:00 AM,2016,04,25,11,168,4,88.2,118.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 12:00 PM,2016,04,25,12,168,4,87.7,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 01:00 PM,2016,04,25,13,167,4,86.6,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 02:00 PM,2016,04,25,14,167,4,86.1,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 03:00 PM,2016,04,25,15,168,4,88.5,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 04:00 PM,2016,04,25,16,170,4,92.2,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 05:00 PM,2016,04,25,17,172,4,95.5,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 06:00 PM,2016,04,25,18,173,4,98.5,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 07:00 PM,2016,04,25,19,175,4,101.3,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 08:00 PM,2016,04,25,20,176,4,104.4,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 09:00 PM,2016,04,25,21,178,4,107.0,87.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 10:00 PM,2016,04,25,22,176,4,104.7,112.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-25 11:00 PM,2016,04,25,23,175,4,101.3,110.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 12:00 AM,2016,04,26,00,174,4,99.5,112.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 01:00 AM,2016,04,26,01,173,4,99.0,130.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 02:00 AM,2016,04,26,02,173,4,98.5,168.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 03:00 AM,2016,04,26,03,173,4,98.9,178.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 04:00 AM,2016,04,26,04,174,4,99.6,148.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 05:00 AM,2016,04,26,05,175,4,101.5,121.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 06:00 AM,2016,04,26,06,176,4,103.1,116.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 07:00 AM,2016,04,26,07,176,4,104.2,145.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 08:00 AM,2016,04,26,08,177,4,105.4,166.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 09:00 AM,2016,04,26,09,177,4,106.3,175.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 10:00 AM,2016,04,26,10,178,4,107.4,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 11:00 AM,2016,04,26,11,178,4,107.9,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 12:00 PM,2016,04,26,12,178,4,108.2,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 01:00 PM,2016,04,26,13,178,4,108.5,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 02:00 PM,2016,04,26,14,178,4,107.5,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 03:00 PM,2016,04,26,15,177,4,105.1,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 04:00 PM,2016,04,26,16,176,4,103.0,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 05:00 PM,2016,04,26,17,177,4,106.0,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 06:00 PM,2016,04,26,18,179,4,110.5,66.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 07:00 PM,2016,04,26,19,181,4,113.9,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 08:00 PM,2016,04,26,20,183,4,117.0,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 09:00 PM,2016,04,26,21,183,4,118.4,114.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 10:00 PM,2016,04,26,22,185,4,121.4,123.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-26 11:00 PM,2016,04,26,23,185,4,122.2,119.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 12:00 AM,2016,04,27,00,186,4,123.2,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 01:00 AM,2016,04,27,01,186,4,123.7,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 02:00 AM,2016,04,27,02,187,4,124.7,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 03:00 AM,2016,04,27,03,187,4,125.0,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 04:00 AM,2016,04,27,04,187,4,124.9,222.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 05:00 AM,2016,04,27,05,187,4,126.0,229.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 06:00 AM,2016,04,27,06,188,4,126.2,197.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 07:00 AM,2016,04,27,07,187,4,125.9,219.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 08:00 AM,2016,04,27,08,187,4,125.2,199.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 09:00 AM,2016,04,27,09,187,4,124.9,248.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 10:00 AM,2016,04,27,10,187,4,124.5,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 11:00 AM,2016,04,27,11,186,4,123.2,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 12:00 PM,2016,04,27,12,185,4,122.2,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 01:00 PM,2016,04,27,13,186,4,123.3,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 02:00 PM,2016,04,27,14,189,4,129.7,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 03:00 PM,2016,04,27,15,193,4,137.0,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 04:00 PM,2016,04,27,16,196,4,143.2,101.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 05:00 PM,2016,04,27,17,197,4,144.8,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 06:00 PM,2016,04,27,18,198,4,145.7,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 07:00 PM,2016,04,27,19,200,4,150.2,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 08:00 PM,2016,04,27,20,210,5,159.8,80.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 09:00 PM,2016,04,27,21,219,5,168.8,106.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 10:00 PM,2016,04,27,22,234,5,184.2,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-27 11:00 PM,2016,04,27,23,249,5,198.7,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-04-28 12:00 AM,2016,04,28,00,255,5,204.5,142.0,UG/M3,1 Hr,Valid
